Gender,Geographic Region,Loyalty Status,Television Region,Affluence Grade,Age,Loyalty Card Tenure,Organics Purchase Indicator
F,South East,Silver,London,9,39,9,0
F,Midlands,Gold,Midlands,.,33,5,1
F,South East,Silver,S & S East,6,62,5,0
F,South East,Tin,London,9,39,5,1
F,South East,Silver,London,13,58,8,0
F,Midlands,Silver,Midlands,.,48,12,0
F,Scottish,Silver,N Scot,6,78,12,0
F,Midlands,Silver,Midlands,6,76,20,0
F,South East,Gold,London,11,65,4,1
F,South East,Platinum,S & S East,8,32,5,0
F,South East,Gold,London,9,62,5,1
F,South East,Silver,London,13,36,5,1
F,North,Tin,N East,6,54,4,0
F,Midlands,Tin,Midlands,7,41,4,1
F,South East,Silver,London,13,36,7,1
F,North,Silver,N West,4,.,11,0
F,North,Gold,N East,.,.,1,0
F,South East,Silver,London,.,37,6,0
F,South East,Platinum,London,2,51,3,0
F,Midlands,Tin,Midlands,9,58,6,0
F,South West,Silver,S West,13,65,2,1
F,North,Silver,Yorkshire,6,47,1,0
F,South West,Silver,S West,9,73,7,1
F,North,Silver,N West,15,46,4,0
F,South East,Tin,London,10,37,5,1
F,South East,Silver,London,9,37,7,0
F,North,Silver,N West,7,56,12,0
F,Midlands,Silver,Midlands,7,64,19,0
F,,Tin,,10,41,8,1
F,Scottish,Silver,N Scot,16,44,3,1
F,South East,Tin,London,9,40,4,1
F,Midlands,Gold,East,6,.,6,0
F,South East,Silver,London,9,31,5,0
F,South East,Platinum,S & S East,15,69,3,1
F,North,Tin,Yorkshire,8,34,4,1
F,Midlands,Tin,Midlands,5,45,5,0
F,South East,Silver,London,8,66,12,0
F,Midlands,Gold,Wales & West,7,78,12,1
F,South East,Tin,S & S East,.,58,4,0
F,North,Gold,N West,7,46,8,0
F,Midlands,Silver,Wales & West,.,63,8,1
F,South East,Silver,London,10,65,5,1
F,South East,Silver,London,11,52,6,0
F,North,Tin,N East,8,32,8,0
F,South East,Silver,London,8,37,5,1
F,Scottish,Silver,C Scotland,7,66,2,0
F,South East,Tin,London,6,74,6,0
F,South East,Silver,S & S East,9,66,7,0
F,South East,Gold,London,.,40,6,1
F,South East,Platinum,S & S East,9,36,11,0
F,South East,Tin,London,10,55,5,0
F,North,Silver,Yorkshire,15,40,6,1
F,Midlands,Gold,Midlands,6,57,6,0
F,South East,Gold,S & S East,5,45,6,0
F,South East,Silver,London,10,.,4,0
F,Midlands,Silver,East,16,49,11,0
F,South East,Silver,S & S East,9,63,5,0
F,South East,Gold,London,10,61,7,0
F,South East,Silver,London,13,79,8,1
F,North,Silver,Yorkshire,15,32,4,1
F,Midlands,Silver,Wales & West,7,42,8,0
F,,Gold,,7,46,2,0
F,South East,Silver,London,15,34,0,1
F,South East,Tin,London,5,41,8,0
F,Midlands,Silver,Wales & West,.,69,5,1
F,Midlands,Gold,Wales & West,8,55,8,0
F,South East,Gold,London,12,29,9,1
F,Midlands,Tin,Midlands,6,50,8,0
F,South East,Gold,London,11,59,1,0
F,North,Silver,N West,11,54,9,0
F,Midlands,Tin,Midlands,8,51,8,0
F,South East,Silver,London,10,59,8,0
F,South East,Silver,S & S East,8,.,9,0
F,North,Tin,Yorkshire,9,48,5,0
F,South East,Tin,S & S East,8,31,8,0
F,South East,Tin,S & S East,11,40,8,1
F,Midlands,Silver,Wales & West,8,51,8,0
F,Midlands,Tin,Wales & West,10,55,5,0
F,North,Tin,N West,10,50,9,0
F,South East,Tin,S & S East,12,61,5,0
F,North,Silver,N West,7,37,8,0
F,North,Silver,Yorkshire,5,50,8,0
F,North,Platinum,N East,5,51,11,0
F,North,Gold,Yorkshire,5,75,4,0
F,South East,Gold,London,8,.,7,0
F,South East,Gold,London,5,70,8,0
F,Midlands,Silver,Midlands,7,31,3,1
F,South East,Silver,London,10,50,10,0
F,South East,Tin,London,6,35,8,0
F,Midlands,Silver,Midlands,9,60,5,0
F,South East,Tin,London,.,62,16,1
F,North,Silver,N East,8,77,5,0
F,Midlands,Silver,Midlands,10,.,2,1
F,Midlands,Tin,East,4,40,4,0
F,Midlands,Tin,Wales & West,8,37,7,0
F,South East,Silver,London,14,34,6,0
F,Midlands,Silver,Midlands,13,.,8,0
F,South East,Gold,London,7,70,14,0
F,Scottish,Silver,C Scotland,6,47,1,0
F,Midlands,Gold,Wales & West,10,52,7,0
F,Midlands,Tin,Wales & West,9,62,9,1
F,Midlands,Gold,Wales & West,7,75,5,0
F,South East,Gold,London,10,36,4,1
F,South East,Tin,London,5,51,6,0
F,Midlands,Gold,East,17,67,12,0
F,Midlands,Silver,East,11,46,13,0
F,,Tin,,8,28,.,1
F,South East,Tin,London,9,29,6,1
F,North,Tin,Yorkshire,21,37,4,1
F,South East,Tin,London,15,46,8,1
F,South East,Tin,S & S East,5,50,5,0
F,South East,Gold,London,21,36,5,1
F,Midlands,Silver,Ulster,8,.,6,1
F,Midlands,Tin,East,9,40,5,0
F,Midlands,Silver,Wales & West,7,57,10,0
F,North,Silver,Yorkshire,6,50,8,0
F,South East,Gold,London,16,.,4,1
F,South East,Tin,London,10,31,5,1
F,North,Silver,Yorkshire,8,32,9,1
F,Midlands,Silver,Midlands,.,36,2,1
F,South East,Gold,London,7,65,8,0
F,South East,Tin,S & S East,4,42,4,0
F,South East,Silver,S & S East,15,66,32,0
F,Midlands,Gold,Midlands,7,50,6,0
F,South East,Tin,London,25,36,8,1
F,Midlands,Gold,Midlands,8,75,6,0
F,North,Gold,N West,5,50,7,0
F,South West,Silver,S West,14,63,10,1
F,South East,Silver,London,10,48,1,0
F,Midlands,Tin,East,8,30,5,1
F,South East,Silver,London,5,41,6,0
F,Midlands,Tin,East,6,44,5,1
F,North,Silver,Yorkshire,9,.,12,0
F,North,Silver,N West,15,43,5,1
F,South East,Silver,S & S East,10,77,8,0
F,North,Silver,N West,13,73,9,0
F,South East,Tin,S & S East,8,31,4,1
F,South West,Tin,S West,25,34,11,1
F,Midlands,Gold,East,11,55,2,1
F,South East,Gold,London,6,75,1,0
F,North,Gold,N East,15,41,8,1
F,South East,Silver,London,11,38,2,1
F,South East,Tin,London,8,37,8,0
F,Midlands,Silver,East,12,.,5,0
F,South East,Silver,London,15,65,4,0
F,Scottish,Silver,C Scotland,12,75,9,0
F,Midlands,Gold,Midlands,6,.,4,0
F,South East,Platinum,London,7,62,11,1
F,South East,Tin,London,9,46,9,0
F,North,Gold,Yorkshire,9,60,14,0
F,South East,Tin,London,8,.,5,1
F,North,Silver,N West,20,50,17,1
F,South East,Tin,London,9,53,4,0
F,South East,Tin,London,15,.,9,0
F,Midlands,Silver,Wales & West,11,37,7,1
F,North,Silver,Yorkshire,.,50,1,0
F,North,Silver,N East,6,36,4,0
F,Midlands,Silver,East,12,50,6,1
F,Midlands,Gold,Midlands,6,72,8,0
F,Midlands,Gold,Wales & West,12,30,.,1
F,South East,Gold,London,12,39,1,1
F,South East,Gold,London,6,37,3,1
F,South East,Silver,London,14,30,11,1
F,North,Gold,N East,8,65,5,0
F,North,Tin,N East,11,60,8,0
F,Midlands,Tin,East,6,43,5,0
F,South East,Gold,S & S East,7,74,4,0
F,South East,Tin,London,12,42,8,1
F,Scottish,Tin,C Scotland,9,35,4,1
F,North,Gold,N East,9,35,12,0
F,Midlands,Silver,Midlands,18,64,9,0
F,South East,Gold,London,12,59,6,1
F,South East,Silver,London,17,30,7,1
F,South East,Silver,London,6,58,19,0
F,South East,Silver,London,.,42,6,1
F,South East,Silver,London,11,55,7,0
F,South East,Gold,London,7,50,2,0
F,Midlands,Silver,Midlands,12,71,18,0
F,South East,Silver,S & S East,7,45,8,0
F,North,Silver,Yorkshire,8,56,2,0
F,South East,Tin,London,8,39,5,1
F,Scottish,Tin,Border,6,50,5,0
F,Midlands,Tin,Wales & West,13,32,5,1
F,South West,Silver,S West,6,.,5,1
F,Midlands,Gold,Midlands,14,50,2,0
F,South East,Tin,London,16,38,8,1
F,South East,Silver,London,7,64,4,0
F,South East,Gold,London,7,64,17,1
F,South East,Platinum,London,7,51,3,0
F,South East,Gold,London,6,.,2,0
F,South East,Tin,S & S East,16,50,8,0
F,South East,Tin,S & S East,19,61,5,1
F,South West,Gold,S West,8,64,.,1
F,South West,Silver,S West,10,28,6,1
F,Midlands,Silver,Wales & West,11,59,7,1
F,South East,Silver,London,10,49,4,1
F,North,Tin,N West,6,36,5,1
F,North,Gold,Yorkshire,6,74,2,0
F,South East,Silver,London,.,45,.,0
F,Midlands,Tin,East,17,50,8,1
F,South East,Tin,S & S East,4,57,5,0
F,South East,Gold,London,11,39,1,1
F,North,Tin,N West,10,39,4,1
F,North,Tin,N West,13,63,7,0
F,Midlands,Tin,East,4,49,9,0
F,Midlands,Silver,Midlands,10,37,5,1
F,North,Gold,N West,.,61,31,1
F,Midlands,Silver,Midlands,9,52,1,0
F,Midlands,Silver,Wales & West,7,71,8,0
F,Midlands,Tin,Midlands,8,46,5,0
F,Midlands,Tin,Wales & West,8,30,5,0
F,Midlands,Silver,Wales & West,7,.,3,0
F,South East,Gold,London,.,75,16,1
F,Midlands,Silver,Midlands,8,63,2,1
F,South East,Gold,London,8,37,8,0
F,South East,Gold,London,19,.,2,1
F,South East,Tin,London,.,52,7,0
F,South East,Silver,London,14,61,5,0
F,Midlands,Tin,Midlands,5,41,.,0
F,Scottish,Tin,C Scotland,7,50,5,0
F,North,Silver,N West,2,44,9,0
F,South East,Gold,S & S East,7,62,8,0
F,South East,Tin,S & S East,8,38,.,0
F,South East,Gold,London,7,35,6,1
F,North,Gold,N East,8,.,2,0
F,Scottish,Gold,N Scot,8,76,6,0
F,Scottish,Tin,C Scotland,12,33,4,1
F,South East,Gold,London,9,42,12,0
F,South East,Tin,London,7,60,4,0
F,North,Tin,Yorkshire,9,53,10,1
F,Midlands,Gold,Midlands,12,61,9,0
F,North,Gold,N West,8,79,12,0
F,North,Gold,N West,16,37,6,1
F,North,Tin,N West,9,46,10,0
F,Midlands,Tin,Midlands,9,31,7,0
F,Midlands,Gold,Wales & West,8,56,2,0
F,South East,Silver,London,6,34,13,1
F,North,Gold,N West,8,72,5,0
F,Midlands,Gold,Wales & West,4,72,2,0
F,South East,Tin,London,13,41,5,1
F,Midlands,Gold,Wales & West,6,61,12,0
F,South East,Gold,London,2,62,6,0
F,North,Silver,N West,7,54,8,0
F,South East,Platinum,London,8,53,7,0
F,North,Silver,Yorkshire,8,37,.,1
F,South East,Gold,London,6,61,10,0
F,Midlands,Silver,Midlands,8,60,5,0
F,South East,Tin,London,4,51,4,0
F,Midlands,Tin,East,8,56,5,1
F,Midlands,Gold,Wales & West,10,67,4,0
F,South East,Gold,London,8,68,10,0
F,North,Gold,Yorkshire,17,37,9,1
F,South East,Silver,S & S East,10,42,2,1
F,Midlands,Silver,East,10,74,4,1
F,South West,Silver,S West,11,76,32,0
F,Midlands,Gold,East,10,48,2,0
F,South East,Tin,London,13,55,5,0
F,South East,Tin,London,8,59,13,0
F,North,Gold,Yorkshire,4,70,6,0
F,Midlands,Silver,Midlands,12,60,2,1
F,South East,Tin,London,16,43,7,1
F,Midlands,Gold,East,7,47,4,0
F,North,Silver,Yorkshire,5,44,5,1
F,South West,Tin,S West,9,54,9,0
F,South East,Silver,London,7,38,1,0
F,North,Silver,N West,6,65,8,0
F,Midlands,Gold,Wales & West,7,59,2,0
F,Midlands,Silver,Midlands,13,56,9,0
F,South West,Gold,S West,6,68,6,0
F,South East,Silver,London,13,.,9,0
F,South East,Tin,S & S East,12,50,8,0
F,South East,Silver,S & S East,13,74,1,0
F,South East,Silver,S & S East,14,68,8,1
F,Midlands,Silver,Ulster,.,50,5,0
F,South East,Gold,S & S East,6,56,4,0
F,South East,Tin,London,5,60,8,0
F,South East,Gold,London,5,40,5,0
F,South East,Silver,London,11,55,9,0
F,South East,Tin,London,9,33,8,0
F,North,Silver,N East,.,69,8,0
F,Scottish,Gold,C Scotland,4,75,4,0
F,Midlands,Tin,East,5,43,5,1
F,South East,Tin,London,9,60,10,0
F,Midlands,Silver,Wales & West,14,35,5,1
F,North,Tin,N West,5,51,4,1
F,South East,Silver,London,7,66,4,0
F,South East,Silver,S & S East,11,60,4,0
F,South East,Gold,London,11,47,5,0
F,South East,Silver,London,11,69,2,1
F,North,Silver,Yorkshire,6,61,9,0
F,Midlands,Silver,East,6,36,10,0
F,North,Silver,Yorkshire,11,61,8,0
F,Scottish,Silver,Border,19,40,3,1
F,South East,Tin,London,12,75,8,0
F,South East,Tin,London,7,69,5,0
F,Scottish,Silver,C Scotland,3,55,7,0
F,North,Gold,Yorkshire,7,59,5,0
F,Midlands,Silver,Midlands,10,.,6,0
F,South East,Gold,London,6,72,5,0
F,North,Silver,N West,4,72,9,0
F,South East,Silver,S & S East,9,62,9,1
F,South East,Gold,S & S East,8,71,8,0
F,North,Tin,N West,5,53,4,0
F,South East,Platinum,London,8,59,3,0
F,South East,Silver,S & S East,5,76,5,1
F,South East,Gold,London,7,59,4,0
F,North,Tin,N East,11,51,5,1
F,South East,Silver,London,15,42,4,1
F,South East,Gold,London,13,61,5,0
F,North,Gold,N West,7,58,4,0
F,South East,Silver,London,9,68,8,0
F,South East,Silver,S & S East,7,74,30,0
F,South East,Gold,London,9,48,4,1
F,South East,Gold,S & S East,4,69,9,0
F,North,Tin,N West,7,47,10,0
F,Midlands,Silver,Midlands,7,48,6,0
F,North,Silver,N East,7,47,8,0
F,South East,Silver,London,13,38,11,1
F,Midlands,Tin,East,15,43,8,1
F,South East,Gold,London,10,44,.,1
F,South East,Tin,London,12,34,4,1
F,South West,Tin,S West,13,34,4,1
F,North,Silver,Yorkshire,8,62,8,0
F,South East,Gold,London,2,50,1,0
F,Midlands,Silver,East,6,36,7,0
F,North,Tin,N West,8,41,5,1
F,North,Gold,N West,6,61,4,0
F,South East,Platinum,S & S East,10,79,12,0
F,South East,Silver,London,6,40,1,1
F,North,Silver,N West,10,55,1,0
F,South East,Gold,S & S East,10,65,2,0
F,North,Tin,N East,2,53,4,0
F,Midlands,Gold,East,9,56,4,0
F,,Silver,,7,.,2,0
F,North,Platinum,N West,9,73,3,0
F,South East,Tin,S & S East,9,37,8,1
F,South East,Tin,S & S East,15,44,5,1
F,Scottish,Silver,C Scotland,13,57,13,0
F,Midlands,Silver,Midlands,7,52,11,0
F,Midlands,Tin,East,11,37,4,1
F,Scottish,Platinum,C Scotland,10,63,11,0
F,South East,Tin,London,15,36,5,1
F,Scottish,Silver,Border,5,78,5,1
F,Midlands,Tin,Midlands,.,37,7,1
F,South East,Tin,London,9,66,5,0
F,North,Silver,N West,7,56,10,0
F,South East,Tin,S & S East,7,.,11,1
F,Scottish,Tin,N Scot,8,41,5,1
F,South East,Silver,London,7,53,5,1
F,North,Gold,N West,9,70,2,0
F,South East,Gold,London,9,72,6,0
F,Scottish,Tin,Border,7,37,4,0
F,Midlands,Gold,Midlands,10,50,4,1
F,Midlands,Silver,East,11,27,4,1
F,North,Tin,N West,11,46,9,0
F,Midlands,Gold,Wales & West,9,48,4,0
F,,Gold,,9,68,14,0
F,South West,Silver,S West,6,59,10,0
F,South East,Silver,London,9,77,3,0
F,South East,Gold,London,6,76,8,0
F,North,Silver,N West,6,52,1,0
F,Midlands,Gold,Ulster,4,58,5,0
F,North,Gold,N East,8,51,3,0
F,South East,Gold,S & S East,12,71,19,0
F,North,Silver,N East,.,41,1,0
F,North,Silver,N West,8,37,5,0
F,South East,Tin,S & S East,19,29,4,1
F,North,Tin,Yorkshire,10,46,5,0
F,North,Gold,N West,5,52,6,0
F,South East,Tin,London,14,35,5,1
F,Midlands,Silver,Wales & West,13,53,9,0
F,Midlands,Silver,Midlands,6,44,9,0
F,South East,Silver,London,.,41,5,1
F,South East,Gold,London,9,57,3,0
F,Midlands,Tin,Midlands,13,65,8,1
F,South East,Silver,S & S East,5,58,5,0
F,North,Silver,N West,8,55,8,0
F,Midlands,Tin,East,9,40,5,1
F,Midlands,Silver,Midlands,8,65,.,0
F,North,Gold,N East,12,45,1,1
F,South East,Silver,S & S East,6,43,2,0
F,South East,Gold,London,11,37,5,1
F,South East,Silver,London,5,48,1,0
F,North,Tin,Yorkshire,8,66,26,0
F,South East,Silver,London,11,36,5,0
F,South East,Silver,London,14,47,1,1
F,North,Gold,N East,6,71,2,0
F,Midlands,Silver,Midlands,6,69,8,0
F,Scottish,Tin,N Scot,11,52,5,1
F,South East,Silver,London,13,68,5,0
F,South East,Silver,London,2,67,11,0
F,South East,Gold,London,6,47,2,0
F,Midlands,Silver,Wales & West,7,75,16,0
F,South East,Gold,London,6,59,6,0
F,Midlands,Gold,Midlands,11,67,7,0
F,Midlands,Tin,East,11,30,5,1
F,South East,Tin,London,7,49,5,0
F,South East,Tin,London,13,32,5,0
F,South East,Tin,London,5,65,10,0
F,South East,Tin,S & S East,9,33,4,1
F,Scottish,Silver,C Scotland,7,66,9,1
F,Midlands,Silver,Midlands,.,68,5,0
F,North,Silver,N West,9,37,2,0
F,North,Tin,N West,9,29,5,1
F,Midlands,Gold,Midlands,12,47,6,1
F,,Silver,,5,75,12,0
F,South East,Silver,London,11,51,9,0
F,South East,Silver,London,15,61,15,1
F,Midlands,Gold,Wales & West,6,55,2,0
F,Midlands,Gold,Midlands,9,71,1,0
F,South East,Tin,London,10,56,8,0
F,South East,Tin,London,2,37,1,0
F,Midlands,Silver,Wales & West,6,34,1,1
F,Midlands,Silver,Wales & West,10,44,11,1
F,Scottish,Tin,C Scotland,22,39,5,1
F,Midlands,Gold,East,10,62,8,0
F,North,Tin,Yorkshire,9,40,4,0
F,Scottish,Tin,C Scotland,20,45,5,1
F,Midlands,Gold,East,9,58,6,1
F,South East,Silver,S & S East,5,53,10,0
F,South East,Tin,S & S East,7,39,5,0
F,South East,Tin,London,21,40,8,1
F,South East,Silver,S & S East,9,67,2,0
F,North,Tin,N West,7,58,5,0
F,South East,Tin,London,5,54,5,0
F,South East,Silver,S & S East,8,52,4,0
F,Scottish,Silver,C Scotland,6,70,13,1
F,North,Gold,N West,6,53,5,0
F,South West,Tin,S West,8,63,8,0
F,Midlands,Gold,Midlands,5,62,2,0
F,Midlands,Tin,East,11,44,8,1
F,North,Tin,N East,10,48,8,1
F,North,Silver,Yorkshire,15,42,1,0
F,South East,Tin,London,12,50,8,1
F,South East,Gold,London,9,74,5,0
F,South East,Tin,London,14,51,5,1
F,North,Tin,N West,9,38,6,0
F,Midlands,Silver,East,8,47,5,0
F,North,Gold,N West,15,53,4,1
F,Midlands,Gold,East,7,78,4,0
F,South East,Tin,London,8,44,8,0
F,North,Gold,N West,13,63,8,0
F,Midlands,Platinum,East,.,64,12,0
F,South East,Gold,London,9,73,1,0
F,South West,Silver,S West,9,73,6,0
F,South East,Silver,London,14,70,12,1
F,South East,Silver,London,10,50,4,0
F,South East,Silver,London,15,33,5,1
F,South East,Tin,S & S East,11,51,9,0
F,South East,Gold,S & S East,5,63,4,0
F,South East,Silver,S & S East,6,73,1,0
F,North,Gold,Yorkshire,10,73,12,0
F,South East,Silver,London,5,.,4,0
F,Midlands,Silver,East,13,54,8,1
F,South East,Silver,London,18,57,9,1
F,South East,Silver,S & S East,20,34,5,1
F,Scottish,Gold,N Scot,7,79,8,0
F,North,Tin,N West,9,56,8,0
F,South East,Gold,London,7,47,1,0
F,South East,Gold,London,5,63,5,0
F,North,Tin,N East,9,29,4,1
F,North,Gold,Yorkshire,.,46,1,0
F,South East,Silver,London,6,55,1,0
F,South East,Tin,London,4,47,8,0
F,North,Tin,N West,10,32,6,1
F,South East,Tin,London,15,32,5,1
F,Scottish,Tin,C Scotland,14,32,4,1
F,South East,Gold,London,14,70,5,1
F,South East,Silver,S & S East,8,.,7,0
F,Midlands,Gold,East,.,76,21,0
F,South East,Gold,S & S East,9,63,8,0
F,South East,Gold,S & S East,5,71,4,0
F,Midlands,Gold,Wales & West,7,53,2,1
F,South East,Silver,S & S East,9,29,8,1
F,South East,Tin,London,4,40,8,1
F,North,Silver,Yorkshire,9,59,7,0
F,North,Tin,Yorkshire,3,51,5,0
F,Scottish,Tin,C Scotland,11,63,4,0
F,Midlands,Silver,East,7,48,9,0
F,South East,Silver,S & S East,5,44,9,0
F,South East,Silver,London,.,35,1,1
F,Midlands,Silver,Midlands,6,65,6,0
F,South West,Gold,S West,12,43,8,1
F,Midlands,Tin,Ulster,11,62,4,0
F,South East,Silver,S & S East,12,33,5,1
F,South East,Tin,London,8,66,11,1
F,South East,Gold,London,9,47,1,0
F,North,Silver,N West,4,73,4,0
F,South East,Silver,London,.,56,1,0
F,South East,Tin,London,11,53,8,0
F,Midlands,Tin,Midlands,11,45,9,0
F,South East,Gold,S & S East,11,70,23,0
F,North,Silver,N East,11,61,5,0
F,South East,Gold,S & S East,9,55,4,0
F,Midlands,Tin,Midlands,4,51,5,0
F,South East,Silver,London,6,43,8,0
F,South West,Silver,S West,.,33,9,1
F,Midlands,Gold,East,.,.,15,0
F,North,Gold,Yorkshire,6,52,8,0
F,North,Silver,Yorkshire,12,78,5,1
F,Midlands,Tin,Midlands,18,37,8,1
F,North,Gold,Yorkshire,11,62,2,1
F,Midlands,Platinum,Midlands,10,62,17,0
F,South East,Silver,London,6,56,8,0
F,South West,Silver,S West,5,74,16,0
F,North,Gold,Yorkshire,13,72,8,0
F,South West,Gold,S West,5,59,11,0
F,South East,Silver,S & S East,10,78,27,0
F,North,Gold,N East,6,76,2,0
F,North,Tin,N West,4,66,12,0
F,North,Silver,Yorkshire,7,70,32,0
F,North,Gold,N West,10,41,1,1
F,Midlands,Silver,Wales & West,5,59,4,0
F,South East,Platinum,London,6,42,9,0
F,South East,Gold,London,10,69,3,1
F,South East,Tin,S & S East,4,59,11,0
F,South East,Tin,London,.,55,5,0
F,South East,Silver,London,11,46,5,1
F,North,Silver,N West,3,78,2,0
F,South East,Gold,S & S East,8,77,27,0
F,North,Gold,Yorkshire,7,65,11,0
F,Midlands,Platinum,East,15,59,3,0
F,Midlands,Gold,Midlands,4,41,8,0
F,North,Tin,N West,.,43,5,1
F,Midlands,Platinum,Midlands,9,.,1,0
F,North,Silver,Yorkshire,12,46,3,0
F,South East,Tin,London,11,47,9,1
F,North,Gold,N West,6,39,3,1
F,South East,Tin,London,6,45,5,0
F,South East,Tin,London,13,44,5,1
F,South East,Gold,London,13,59,4,0
F,South East,Tin,London,12,44,8,1
F,South East,Gold,S & S East,12,77,8,0
F,South East,Tin,S & S East,12,35,4,1
F,Midlands,Silver,Midlands,10,61,20,1
F,Midlands,Tin,East,7,45,7,0
F,Scottish,Silver,C Scotland,11,43,10,1
F,Midlands,Silver,East,10,71,11,0
F,Midlands,Silver,Midlands,10,50,6,0
F,Midlands,Tin,East,8,32,8,0
F,South East,Platinum,London,3,59,3,0
F,Midlands,Gold,Midlands,20,69,4,1
F,Midlands,Tin,Midlands,6,45,6,0
F,North,Tin,N West,.,48,11,1
F,South East,Silver,London,11,47,5,0
F,Midlands,Tin,Midlands,7,54,7,0
F,South East,Gold,London,10,56,4,0
F,South East,Gold,London,6,36,1,0
F,North,Tin,N West,6,40,4,0
F,Scottish,Tin,C Scotland,7,54,5,0
F,Midlands,Tin,East,1,.,5,0
F,South East,Silver,S & S East,17,46,8,1
F,South East,Silver,London,5,70,6,0
F,South East,Silver,S & S East,8,71,9,0
F,South East,Silver,London,9,63,1,0
F,Scottish,Tin,C Scotland,6,52,4,0
F,Midlands,Tin,Ulster,7,61,11,1
F,Midlands,Tin,Midlands,8,59,5,0
F,South East,Tin,London,12,34,5,1
F,South East,Silver,London,9,42,.,1
F,Scottish,Gold,C Scotland,10,28,10,1
F,South East,Silver,S & S East,10,55,5,0
F,Scottish,Silver,C Scotland,8,68,7,0
F,Scottish,Gold,C Scotland,14,59,6,1
F,Midlands,Tin,Midlands,13,30,10,1
F,Scottish,Silver,N Scot,11,74,2,0
F,Midlands,Platinum,Wales & West,9,67,12,0
F,Midlands,Silver,East,7,69,3,0
F,North,Tin,N West,14,.,8,1
F,Midlands,Silver,East,9,52,8,1
F,Scottish,Gold,N Scot,14,36,6,1
F,Midlands,Tin,Ulster,10,51,5,1
F,Scottish,Silver,C Scotland,7,64,24,0
F,Midlands,Silver,Midlands,10,40,7,1
F,Scottish,Tin,N Scot,5,41,5,1
F,South West,Silver,S West,7,62,2,0
F,South East,Gold,London,7,64,11,0
F,Midlands,Platinum,Midlands,12,37,1,0
F,Midlands,Tin,East,4,43,5,0
F,Midlands,Silver,East,6,.,6,0
F,South East,Silver,S & S East,10,.,12,0
F,Midlands,Silver,Midlands,9,66,11,1
F,South East,Tin,London,7,47,4,1
F,North,Silver,N West,5,72,5,0
F,North,Gold,N West,11,70,8,0
F,North,Gold,N West,6,61,1,0
F,,Tin,,8,52,5,0
F,Midlands,Gold,Midlands,13,56,8,1
F,South East,Tin,S & S East,10,60,8,0
F,South East,Silver,S & S East,6,31,6,1
F,South East,Tin,London,7,.,5,0
F,South West,Gold,S West,7,50,1,1
F,North,Gold,Yorkshire,.,72,5,0
F,Midlands,Tin,East,13,33,4,1
F,North,Silver,N West,11,65,8,1
F,South West,Gold,S West,3,59,7,0
F,Midlands,Silver,East,11,73,3,0
F,North,Tin,Yorkshire,4,39,8,0
F,South East,Tin,London,6,49,4,0
F,Midlands,Silver,Midlands,9,62,5,0
F,Midlands,Silver,Midlands,9,42,6,0
F,Scottish,Silver,C Scotland,12,59,2,1
F,Midlands,Silver,East,10,46,8,0
F,South East,Gold,London,5,60,8,0
F,South West,Silver,S West,7,42,9,1
F,,Silver,,5,65,5,1
F,South East,Platinum,London,5,46,15,1
F,South East,Tin,London,6,53,5,0
F,South East,Silver,London,7,75,4,0
F,South East,Silver,London,7,60,7,0
F,Midlands,Silver,Wales & West,11,76,4,0
F,South East,Silver,S & S East,3,51,13,0
F,South East,Gold,London,9,39,2,1
F,South East,Gold,London,7,66,6,0
F,South East,Gold,S & S East,9,60,3,1
F,North,Silver,Yorkshire,5,.,9,0
F,Midlands,Gold,Midlands,8,53,2,0
F,North,Silver,N West,5,59,7,0
F,South East,Gold,London,10,59,1,0
